year,provinces_code,provinces_th,provinces_en,region_en,region_th,Standing_area_rai,Fruitful_area_rai,Productivity_tons,Productivity_per_rai_kg
2532,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2188,738,0,0
2533,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1069,81,0,0
2534,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2222,1069,0,0
2535,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2247,1069,0,0
2536,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2215,2190,0,0
2537,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2600,2215,0,0
2538,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,3001,2215,0,0
2539,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,3788,2600,0,0
2540,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,4239,3001,0,0
2541,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,4239,3788,0,0
2542,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,4239,4239,1577,372
2543,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,4239,4239,1573,371
2544,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,4239,4239,1670,394
2545,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,4410,4239,500,118
2546,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,4590,4239,475,112
2547,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,5379,4222,2892,685
2548,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,5519,4312,2803,650
2549,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,6095,5289,3025,572
2550,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,6298,5519,2423,439
2551,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2736,2271,911,401
2552,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2577,2315,1023,442
2553,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2547,2431,965,397
2554,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2487,2277,959,421
2555,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,2223,2129,924,434
2556,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1651,1651,652,395
2557,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1587,1587,898,566
2558,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1415,1381,717,519
2559,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1327,1293,351,271
2560,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1320,1306,572,438
2561,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1272,1251,597,477
2562,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1446,1259,378,300
2563,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1508,1254,411,328
2564,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1545,1431,555,388
2565,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1510,1460,660,452
2566,90,สุโขทัย,Sukhothai,Central,ภาคกลาง,1416,1406,596,424
2526,100,แพร่,Phrae,Northern,ภาคเหนือ,2800,2200,2090,950
2527,100,แพร่,Phrae,Northern,ภาคเหนือ,3867,2800,2100,750
2528,100,แพร่,Phrae,Northern,ภาคเหนือ,3934,2800,1092,390
2529,100,แพร่,Phrae,Northern,ภาคเหนือ,3867,3800,3705,975
2530,100,แพร่,Phrae,Northern,ภาคเหนือ,3971,3867,2204,570
2531,100,แพร่,Phrae,Northern,ภาคเหนือ,4265,3867,4544,1175
2532,100,แพร่,Phrae,Northern,ภาคเหนือ,4601,3971,2807,707
2533,100,แพร่,Phrae,Northern,ภาคเหนือ,4601,4265,4572,1072
2534,100,แพร่,Phrae,Northern,ภาคเหนือ,4831,4601,3759,817
2535,100,แพร่,Phrae,Northern,ภาคเหนือ,5046,4601,4642,1009
2536,100,แพร่,Phrae,Northern,ภาคเหนือ,5253,4831,4256,881
2537,100,แพร่,Phrae,Northern,ภาคเหนือ,5452,5046,6050,1199
2538,100,แพร่,Phrae,Northern,ภาคเหนือ,5806,5253,3583,682
2539,100,แพร่,Phrae,Northern,ภาคเหนือ,6272,5452,6726,1234
2540,100,แพร่,Phrae,Northern,ภาคเหนือ,7347,5806,7611,1311
2541,100,แพร่,Phrae,Northern,ภาคเหนือ,8480,6272,572,91
2542,100,แพร่,Phrae,Northern,ภาคเหนือ,9371,7347,3159,430
2543,100,แพร่,Phrae,Northern,ภาคเหนือ,9839,8480,9430,1112
2544,100,แพร่,Phrae,Northern,ภาคเหนือ,10722,9371,4882,521
2545,100,แพร่,Phrae,Northern,ภาคเหนือ,10163,8354,4194,502
2546,100,แพร่,Phrae,Northern,ภาคเหนือ,10519,9237,3621,392
2547,100,แพร่,Phrae,Northern,ภาคเหนือ,10667,9360,5504,588
2548,100,แพร่,Phrae,Northern,ภาคเหนือ,10835,9657,6295,652
2549,100,แพร่,Phrae,Northern,ภาคเหนือ,11333,9979,3672,368
2550,100,แพร่,Phrae,Northern,ภาคเหนือ,11139,10012,4287,428
2551,100,แพร่,Phrae,Northern,ภาคเหนือ,11326,10983,3781,344
2552,100,แพร่,Phrae,Northern,ภาคเหนือ,9375,9079,4092,451
2553,100,แพร่,Phrae,Northern,ภาคเหนือ,7825,7753,2800,361
2554,100,แพร่,Phrae,Northern,ภาคเหนือ,7581,7503,3681,491
2555,100,แพร่,Phrae,Northern,ภาคเหนือ,5765,5547,2947,531
2556,100,แพร่,Phrae,Northern,ภาคเหนือ,5780,5553,2549,459
2557,100,แพร่,Phrae,Northern,ภาคเหนือ,5787,5765,2954,512
2558,100,แพร่,Phrae,Northern,ภาคเหนือ,5128,5049,2123,420
2559,100,แพร่,Phrae,Northern,ภาคเหนือ,4879,4660,979,210
2560,100,แพร่,Phrae,Northern,ภาคเหนือ,4841,4678,1439,308
2561,100,แพร่,Phrae,Northern,ภาคเหนือ,4310,4135,1505,364
2562,100,แพร่,Phrae,Northern,ภาคเหนือ,4066,3749,968,258
2563,100,แพร่,Phrae,Northern,ภาคเหนือ,3726,3573,1587,444
2564,100,แพร่,Phrae,Northern,ภาคเหนือ,3736,3667,1407,384
2565,100,แพร่,Phrae,Northern,ภาคเหนือ,3732,3682,1413,384
2566,100,แพร่,Phrae,Northern,ภาคเหนือ,3614,3596,1355,377
2526,110,น่าน,Nan,Northern,ภาคเหนือ,2550,2200,880,400
2527,110,น่าน,Nan,Northern,ภาคเหนือ,2600,2400,1342,559
2528,110,น่าน,Nan,Northern,ภาคเหนือ,2700,2550,1199,470
2529,110,น่าน,Nan,Northern,ภาคเหนือ,2650,2550,3213,1260
2530,110,น่าน,Nan,Northern,ภาคเหนือ,2945,2650,1370,517
2531,110,น่าน,Nan,Northern,ภาคเหนือ,3283,2650,2703,1020
2532,110,น่าน,Nan,Northern,ภาคเหนือ,3333,2945,2695,915
2533,110,น่าน,Nan,Northern,ภาคเหนือ,3499,3283,4389,1337
2534,110,น่าน,Nan,Northern,ภาคเหนือ,3958,3333,3530,1059
2535,110,น่าน,Nan,Northern,ภาคเหนือ,4334,3499,4703,1344
2536,110,น่าน,Nan,Northern,ภาคเหนือ,6904,3958,4409,1114
2537,110,น่าน,Nan,Northern,ภาคเหนือ,8771,4334,5660,1306
2538,110,น่าน,Nan,Northern,ภาคเหนือ,11136,6904,4370,633
2539,110,น่าน,Nan,Northern,ภาคเหนือ,13460,8771,6799,775
2540,110,น่าน,Nan,Northern,ภาคเหนือ,15851,11136,7512,675
2541,110,น่าน,Nan,Northern,ภาคเหนือ,17136,13460,831,62
2542,110,น่าน,Nan,Northern,ภาคเหนือ,19314,15851,3389,214
2543,110,น่าน,Nan,Northern,ภาคเหนือ,21664,17136,12343,720
2544,110,น่าน,Nan,Northern,ภาคเหนือ,24837,19314,7247,375
2545,110,น่าน,Nan,Northern,ภาคเหนือ,29731,21320,14796,694
2546,110,น่าน,Nan,Northern,ภาคเหนือ,32717,24320,10458,430
2547,110,น่าน,Nan,Northern,ภาคเหนือ,34496,24970,17579,704
2548,110,น่าน,Nan,Northern,ภาคเหนือ,38392,28129,20453,727
2549,110,น่าน,Nan,Northern,ภาคเหนือ,39360,29818,13233,444
2550,110,น่าน,Nan,Northern,ภาคเหนือ,38112,32466,17239,531
2551,110,น่าน,Nan,Northern,ภาคเหนือ,46751,38531,13734,356
2552,110,น่าน,Nan,Northern,ภาคเหนือ,46857,39460,19679,499
2553,110,น่าน,Nan,Northern,ภาคเหนือ,46857,42847,12324,288
2554,110,น่าน,Nan,Northern,ภาคเหนือ,46956,41620,16718,402
2555,110,น่าน,Nan,Northern,ภาคเหนือ,45903,41158,16759,407
2556,110,น่าน,Nan,Northern,ภาคเหนือ,47236,41158,25198,612
2557,110,น่าน,Nan,Northern,ภาคเหนือ,49494,43055,29700,690
2558,110,น่าน,Nan,Northern,ภาคเหนือ,52690,46412,23671,510
2559,110,น่าน,Nan,Northern,ภาคเหนือ,54828,47792,24213,507
2560,110,น่าน,Nan,Northern,ภาคเหนือ,56364,50378,35902,713
2561,110,น่าน,Nan,Northern,ภาคเหนือ,57593,53025,32720,617
2562,110,น่าน,Nan,Northern,ภาคเหนือ,63559,55210,18909,342
2563,110,น่าน,Nan,Northern,ภาคเหนือ,64407,57119,22016,385
2564,110,น่าน,Nan,Northern,ภาคเหนือ,64646,63238,28464,450
2565,110,น่าน,Nan,Northern,ภาคเหนือ,64366,63822,33514,525
2566,110,น่าน,Nan,Northern,ภาคเหนือ,61963,61801,29101,471
2526,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,61,0,0,0
2527,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,79,0,0,0
2528,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,105,0,0,0
2529,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,153,79,0,0
2530,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,163,105,0,0
2531,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,379,147,,
2532,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,961,157,0,0
2533,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1181,379,0,0
2534,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1339,961,0,0
2535,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1328,1170,0,0
2536,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1292,1292,0,0
2537,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1388,1292,0,0
2538,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1922,966,0,0
2539,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1922,1062,0,0
2540,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,1922,1922,0,0
2541,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,3742,1922,0,0
2542,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,4043,1574,762,484
2543,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,5974,3394,1639,483
2544,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,6444,3349,1634,488
2545,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,7533,5280,2017,382
2546,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,9048,6424,2325,362
2547,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,8506,5851,2522,431
2548,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,8776,7386,3538,479
2549,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,9326,8164,3176,389
2550,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,9231,8339,2910,349
2551,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,7335,7156,1144,160
2552,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,6943,6764,1099,162
2553,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,6837,6530,1086,166
2554,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,6190,5883,1128,192
2555,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,6097,6097,1291,212
2556,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,6097,6097,1063,174
2557,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,5992,5992,1418,237
2558,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,4945,4943,1071,217
2559,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,3568,3566,763,214
2560,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,2785,2775,797,287
2561,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,2637,2627,881,335
2562,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,2532,2504,495,198
2563,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,2551,2441,458,188
2564,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,2368,2289,525,229
2565,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,2339,2322,560,241
2566,120,อุตรดิตถ์,Uttaradit,Northern,ภาคเหนือ,2184,2174,472,217
2532,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,24,0,0,0
2533,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,66,2,0,0
2534,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,85,53,0,0
2535,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,143,95,0,0
2536,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,1194,114,0,0
2537,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2232,143,0,0
2538,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2881,1194,0,0
2539,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,3371,2232,0,0
2540,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,3532,2881,0,0
2541,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,4131,3371,0,0
2542,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,6943,3532,1049,297
2543,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,7244,4131,2322,562
2544,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,7503,6943,4645,669
2545,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,8351,7044,768,109
2546,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,9771,7303,767,105
2547,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,8770,5909,4036,683
2548,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,9118,7329,4551,621
2549,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,9344,8635,5518,639
2550,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,8596,8235,3599,437
2551,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,6841,6346,2684,423
2552,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,6769,6274,2886,460
2553,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,6412,6128,2372,387
2554,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,6252,5968,2572,431
2555,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,5731,5691,2584,454
2556,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,5584,5544,2282,412
2557,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,5845,5582,2622,470
2558,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,4091,3828,1521,397
2559,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,3303,3300,933,283
2560,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2811,2801,1297,463
2561,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2801,2794,1370,490
2562,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,3177,1797,1437,800
2563,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2826,1421,710,500
2564,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2698,2657,1179.6,444
2565,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2689,2667,1264,474
2566,130,พิษณุโลก,Phitsanulok,Central,ภาคกลาง,2705,2676,1222,457
2551,140,พิจิตร,Phichit,Central,ภาคกลาง,36,24,17,708
2552,140,พิจิตร,Phichit,Central,ภาคกลาง,33,31,22,710
2553,140,พิจิตร,Phichit,Central,ภาคกลาง,69,25,19,760
2554,140,พิจิตร,Phichit,Central,ภาคกลาง,70,25,20,800
2555,140,พิจิตร,Phichit,Central,ภาคกลาง,70,69,53,768
2556,140,พิจิตร,Phichit,Central,ภาคกลาง,81,70,74.58,1065
2557,140,พิจิตร,Phichit,Central,ภาคกลาง,81,70,88.23,1260
2558,140,พิจิตร,Phichit,Central,ภาคกลาง,105,81,69.77,861
2559,140,พิจิตร,Phichit,Central,ภาคกลาง,119,81,56.49,697
2560,140,พิจิตร,Phichit,Central,ภาคกลาง,177,105,82.48,786
2561,140,พิจิตร,Phichit,Central,ภาคกลาง,179,119,89.34,751
2562,140,พิจิตร,Phichit,Central,ภาคกลาง,194,177,99,559
2563,140,พิจิตร,Phichit,Central,ภาคกลาง,288,179,100.64,562
2564,140,พิจิตร,Phichit,Central,ภาคกลาง,281,279,175.97,631
2565,140,พิจิตร,Phichit,Central,ภาคกลาง,286,278,206.69,743
2566,140,พิจิตร,Phichit,Central,ภาคกลาง,307,250,189,756
2551,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,14,14,6,429
2552,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,13,13,6,462
2553,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,6,6,4,667
2554,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,1,1,0.3,300
2555,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,155,151,123,815
2556,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,10,0,0,0
2557,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,10,0,0,0
2558,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,35,10,2,200
2559,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,222,10,11,1100
2560,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,337,35,12,343
2561,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,375,217,61,281
2562,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,479,324,234,722
2563,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,480,367,244,665
2564,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,489,462,331,716
2565,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,550,471,311.19,661
2566,150,นครสวรรค์,Nakhon Sawan,Central,ภาคกลาง,472,392,246,628
2551,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,156,136,115,846
2552,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,150,150,129,860
2553,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,156,148,102,689
2554,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,154,144,113,785
2555,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,327,317,203,640
2556,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,167,153,114,745
2557,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,197,155,158,1019
2558,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,199,160,94.19,589
2559,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,203,190,113.2,596
2560,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,211,199,162,814
2561,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,232,199,240,1206
2562,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,213,177,119,672
2563,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,266,202,151,748
2564,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,276,209,162,775
2565,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,275,244,176,721
2566,160,อุทัยธานี,Uthai Thani,Central,ภาคกลาง,276,250,125,500
2551,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,277,240,197,821
2552,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,289,251,269,1072
2553,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,332,272,175,643
2554,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,328,280,188,671
2555,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,21478,21478,11748,547
2556,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,401,320,285,891
2557,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,445,327,344,1052
2558,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,418,351,329,937
2559,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,442,385,259,673
2560,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,525,407,396,973
2561,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,656,417,418,1002
2562,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,785,482,338,701
2563,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,942,637,434,681
2564,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,947,710,490,690
2565,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,1012,747,536,716
2566,170,เพชรบูรณ์,Phetchabun,Central,ภาคกลาง,999,827,543,657
2535,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,2061,1280,703,549
2536,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,3604,1606,1158,721
2537,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,5105,2061,1437,697
2538,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,7197,3604,2314,642
2539,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,9307,5105,4283,839
2540,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,11408,7197,6764,940
2541,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,15143,9307,424,46
2542,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,16146,11408,3388,297
2543,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,18425,15143,8516,562
2544,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,20193,16146,7540,467
2545,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,21102,18425,8402,456
2546,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,22645,20193,8219,407
2547,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,24392,20959,9746,465
2548,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,24872,22502,10013,445
2549,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,24932,24324,11019,453
2550,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,25194,24804,10145,367
2551,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,24813,23014,9321,405
2552,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,24742,23033,9490,412
2553,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,23806,23473,8849,377
2554,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,22306,22145,11405,515
2555,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,3438,3252,1467,451
2556,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,20983,20983,10845,517
2557,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,20698,20698,13875,670
2558,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,20077,20077,13175,656
2559,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,19206,19080,6607,346
2560,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,19478,17510,12083,690
2561,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,17074,15527,9267,597
2562,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,15642,15414,6858,445
2563,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,15642,15414,8505,552
2564,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,15432,15429,10461,678
2565,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,14881,14858,8427,567
2566,180,เลย,Loei,Northeastern,ภาคตะวันออกเฉียงเหนือ,14816,14568,4165,286
2537,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,145,144,0,0
2538,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,231,151,0,0
2539,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,877,169,0,0
2540,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,1083,231,0,0
2541,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,2220,877,0,0
2542,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,2820,1083,585,540
2543,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,2982,2220,1297,584
2544,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,3572,2820,1887,669
2545,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,3891,2982,898,301
2546,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4237,3516,900,256
2547,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4582,3835,1860,485
2548,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4666,4237,1932,456
2549,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4781,4582,2131,465
2550,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4824,4666,1922,412
2551,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,5065,3924,1605,409
2552,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4899,3801,1577,415
2553,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4659,4548,1769,389
2554,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,4180,3883,1786,460
2555,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,2285,2051,765,373
2556,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,3192,3162,1343,425
2557,190,หนองบัวลำภู,Nong Bua Lam Phu,Northeastern,ภาคตะวันออกเฉียงเหนือ,2878,2631,2063,784
